timestamp,level,service,message,response_time,client_ip,error_code,execution_time,query_type,cpu_usage,memory_usage,affected_tables,action
2024-02-15T11:41:25Z,CRITICAL,payment-service,,,,,,,21,67%,,
2024-02-15T11:41:30Z,INFO,web-server,GET categories/posts/list OK - 200,145ms,138.186.171.157,,,,,,,
2024-02-15T11:41:35Z,WARNING,web-server,GET app FAILED - 503,148ms,25.252.20.149,,,,,,orders;users,
2024-02-15T11:41:40Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:41:45Z,INFO,web-server,GET app/tag OK - 200,185ms,104.222.193.17,,,,,,,
2024-02-15T11:41:50Z,ERROR,payment-service,,,,PAYMENT_GATEWAY_TIMEOUT,,,,,,
2024-02-15T11:41:55Z,WARNING,database,Query FAILED: SELECT * FROM high,,,,658ms,write,,,,
2024-02-15T11:42:00Z,INFO,database,Query SUCCESS: SELECT * FROM eat,,,,1286ms,read,,,orders;users,
2024-02-15T11:42:05Z,INFO,auth-service,User login: jessicajones,,111.195.20.66,,,,,,,
2024-02-15T11:42:10Z,CRITICAL,auth-service,SQL injection attempt detected: Section court sometimes or Republican agree.,,141.14.11.182,,,,54,46%,,blocked
2024-02-15T11:42:15Z,INFO,database,Query SUCCESS: SELECT * FROM key,,,,658ms,read,,,,
2024-02-15T11:42:20Z,CRITICAL,auth-service,SQL injection attempt detected: Everybody great somebody record wonder set fast.,,19.74.0.88,,,,17,85%,,blocked
2024-02-15T11:42:25Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:42:30Z,ERROR,web-server,GET main/main/category FAILED - 500,113ms,104.14.175.29,DEADLOCK,,,,,orders;users,
2024-02-15T11:42:35Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:42:40Z,INFO,auth-service,User login: heather93,,152.76.162.104,,,,,,,blocked
2024-02-15T11:42:45Z,INFO,auth-service,User login: gatkins,,134.21.178.49,,,,,,,blocked
2024-02-15T11:42:50Z,WARNING,auth-service,SQL injection attempt detected: Since window add ability challenge.,,62.30.174.67,,,,,,,blocked
2024-02-15T11:42:55Z,INFO,auth-service,User login: gilesmichael,,9.174.88.132,,,,,,,
2024-02-15T11:43:00Z,INFO,database,Query SUCCESS: SELECT * FROM voice,,,,527ms,write,,,,
2024-02-15T11:43:05Z,INFO,web-server,GET blog OK - 200,178ms,65.153.215.100,,,,,,,
2024-02-15T11:43:10Z,INFO,web-server,GET main OK - 200,181ms,25.223.87.170,,,,,,,
2024-02-15T11:43:15Z,INFO,auth-service,User login: loliver,,9.47.207.233,,,,,,,
2024-02-15T11:43:20Z,INFO,database,Query SUCCESS: SELECT * FROM financial,,,,1469ms,read,,,,
2024-02-15T11:43:25Z,INFO,web-server,GET app OK - 200,67ms,135.233.0.240,,,,,,,
2024-02-15T11:43:30Z,INFO,database,Query SUCCESS: SELECT * FROM yourself,,,,793ms,write,,,,
2024-02-15T11:43:35Z,INFO,web-server,GET wp-content/explore/explore OK - 200,72ms,55.45.187.12,,,,,,,
2024-02-15T11:43:40Z,INFO,auth-service,User login: daniel88,,138.100.152.153,,,,,,,
2024-02-15T11:43:45Z,INFO,auth-service,User login: pcameron,,118.67.135.229,,,,,,orders;users,
2024-02-15T11:43:50Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:43:55Z,INFO,database,Query SUCCESS: SELECT * FROM keep,,,,753ms,write,,,,
2024-02-15T11:44:00Z,INFO,web-server,GET list/app OK - 200,158ms,167.99.154.29,,,,,,,
2024-02-15T11:44:05Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:44:10Z,ERROR,auth-service,SQL injection attempt detected: Discuss then when on.,,182.97.162.192,HTTP_503,,,,,,blocked
2024-02-15T11:44:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:44:20Z,INFO,database,Query SUCCESS: SELECT * FROM firm,,,,526ms,write,,,orders;users,
2024-02-15T11:44:25Z,INFO,database,Query SUCCESS: SELECT * FROM him,,,,645ms,write,,,,
2024-02-15T11:44:30Z,INFO,database,Query SUCCESS: SELECT * FROM institution,,,,1272ms,write,,,,
2024-02-15T11:44:35Z,INFO,web-server,GET category OK - 200,71ms,9.83.110.96,,,,,,,
2024-02-15T11:44:40Z,INFO,web-server,GET blog/list/blog OK - 200,64ms,166.160.250.136,,,,,,,
2024-02-15T11:44:45Z,INFO,database,Query SUCCESS: SELECT * FROM sort,,,,763ms,write,,,,
2024-02-15T11:44:50Z,INFO,auth-service,User login: hromero,,83.115.97.109,,,,,,orders;users,blocked
2024-02-15T11:44:55Z,INFO,auth-service,User login: sharonmartinez,,211.69.151.112,,,,,,,blocked
2024-02-15T11:45:00Z,INFO,database,Query SUCCESS: SELECT * FROM force,,,,105ms,read,,,,
2024-02-15T11:45:05Z,CRITICAL,database,Query FAILED: SELECT * FROM rule,,,,596ms,read,36,8%,,
2024-02-15T11:45:10Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:45:15Z,ERROR,web-server,GET posts/main/wp-content FAILED - 503,121ms,93.36.232.9,DEADLOCK,,,,,,
2024-02-15T11:45:20Z,INFO,database,Query SUCCESS: SELECT * FROM someone,,,,721ms,write,,,,
2024-02-15T11:45:25Z,INFO,database,Query SUCCESS: SELECT * FROM candidate,,,,1266ms,read,,,,
2024-02-15T11:45:30Z,INFO,web-server,GET main/app OK - 200,108ms,91.67.2.128,,,,,,,
2024-02-15T11:45:35Z,INFO,database,Query SUCCESS: SELECT * FROM those,,,,1475ms,read,,,,
2024-02-15T11:45:40Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:45:45Z,CRITICAL,web-server,GET search/search/search FAILED - 500,60ms,163.53.88.3,,,,15,35%,orders;users,
2024-02-15T11:45:50Z,INFO,database,Query SUCCESS: SELECT * FROM company,,,,779ms,read,,,,
2024-02-15T11:45:55Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:46:00Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:46:05Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:46:10Z,INFO,web-server,GET search/tag OK - 200,85ms,209.37.149.8,,,,,,,
2024-02-15T11:46:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:46:20Z,INFO,database,Query SUCCESS: SELECT * FROM successful,,,,673ms,write,,,,
2024-02-15T11:46:25Z,INFO,database,Query SUCCESS: SELECT * FROM assume,,,,1468ms,read,,,,
2024-02-15T11:46:30Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:46:35Z,INFO,web-server,GET blog/category OK - 200,82ms,28.41.109.168,,,,,,,
2024-02-15T11:46:40Z,INFO,auth-service,User login: qnavarro,,84.253.151.136,,,,,,,
2024-02-15T11:46:45Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:46:50Z,INFO,web-server,GET categories/wp-content OK - 200,68ms,144.199.202.20,,,,,,,
2024-02-15T11:46:55Z,INFO,auth-service,User login: pamela33,,128.70.154.98,,,,,,,
2024-02-15T11:47:00Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:47:05Z,WARNING,web-server,GET main FAILED - 503,145ms,196.41.30.151,,,,,,orders;users,
2024-02-15T11:47:10Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:47:15Z,INFO,web-server,GET categories/explore/categories OK - 200,127ms,25.178.209.95,,,,,,orders;users,
2024-02-15T11:47:20Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:47:25Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:47:30Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:47:35Z,INFO,auth-service,User login: jennifersmith,,102.140.158.243,,,,,,,blocked
2024-02-15T11:47:40Z,INFO,database,Query SUCCESS: SELECT * FROM walk,,,,246ms,read,,,,
2024-02-15T11:47:45Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:47:50Z,INFO,auth-service,User login: jacksonbrittany,,97.19.70.188,,,,,,orders;users,
2024-02-15T11:47:55Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:48:00Z,INFO,database,Query SUCCESS: SELECT * FROM technology,,,,1175ms,write,,,orders;users,
2024-02-15T11:48:05Z,INFO,auth-service,User login: bbennett,,191.224.15.0,,,,,,orders;users,blocked
2024-02-15T11:48:10Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:48:15Z,INFO,auth-service,User login: yharper,,207.19.184.76,,,,,,,
2024-02-15T11:48:20Z,INFO,auth-service,User login: joneskayla,,39.52.94.167,,,,,,,blocked
2024-02-15T11:48:25Z,INFO,web-server,GET blog OK - 200,105ms,144.7.59.56,,,,,,,
2024-02-15T11:48:30Z,INFO,auth-service,User login: johnmarshall,,160.157.195.165,,,,,,,
2024-02-15T11:48:35Z,INFO,web-server,GET wp-content/posts OK - 200,125ms,194.196.86.111,,,,,,,
2024-02-15T11:48:40Z,INFO,web-server,GET tag/main/category OK - 200,130ms,22.236.116.173,,,,,,,
2024-02-15T11:48:45Z,INFO,auth-service,User login: mitchellsmith,,26.77.125.193,,,,,,,
2024-02-15T11:48:50Z,INFO,auth-service,User login: hayesangela,,22.176.5.238,,,,,,,blocked
2024-02-15T11:48:55Z,INFO,web-server,GET explore OK - 200,143ms,20.220.244.119,,,,,,,
2024-02-15T11:49:00Z,INFO,auth-service,User login: bestrada,,76.231.162.205,,,,,,,blocked
2024-02-15T11:49:05Z,INFO,auth-service,User login: sstark,,52.231.7.36,,,,,,,blocked
2024-02-15T11:49:10Z,INFO,web-server,GET search/app/tags OK - 200,158ms,104.63.100.78,,,,,,,
2024-02-15T11:49:15Z,INFO,web-server,GET categories/category/posts OK - 200,141ms,42.97.49.250,,,,,,,
2024-02-15T11:49:20Z,CRITICAL,payment-service,,,,,,,97,14%,,
2024-02-15T11:49:25Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:49:30Z,WARNING,database,Query FAILED: SELECT * FROM from,,,,710ms,write,,,,
2024-02-15T11:49:35Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T11:49:40Z,INFO,auth-service,User login: mrodriguez,,162.44.126.107,,,,,,orders;users,
2024-02-15T11:49:45Z,INFO,database,Query SUCCESS: SELECT * FROM site,,,,873ms,write,,,,
2024-02-15T11:49:50Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:49:55Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:50:00Z,INFO,web-server,GET tags OK - 200,140ms,41.197.255.13,,,,,,,
2024-02-15T11:50:05Z,INFO,database,Query SUCCESS: SELECT * FROM party,,,,1169ms,read,,,orders;users,
2024-02-15T11:50:10Z,INFO,database,Query SUCCESS: SELECT * FROM firm,,,,71ms,read,,,,
2024-02-15T11:50:15Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T11:50:20Z,WARNING,database,Query FAILED: SELECT * FROM major,,,,1426ms,write,,,orders;users,
2024-02-15T11:50:25Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:50:30Z,INFO,database,Query SUCCESS: SELECT * FROM Democrat,,,,136ms,write,,,,
2024-02-15T11:50:35Z,CRITICAL,web-server,GET category/main FAILED - 500,124ms,146.197.192.122,,,,57,69%,,
2024-02-15T11:50:40Z,ERROR,database,Query FAILED: SELECT * FROM sure,,,PAYMENT_GATEWAY_TIMEOUT,978ms,write,,,,
2024-02-15T11:50:45Z,WARNING,database,Query FAILED: SELECT * FROM learn,,,,185ms,write,,,,
2024-02-15T11:50:50Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:50:55Z,INFO,database,Query SUCCESS: SELECT * FROM word,,,,1450ms,write,,,orders;users,
2024-02-15T11:51:00Z,INFO,database,Query SUCCESS: SELECT * FROM himself,,,,899ms,write,,,,
2024-02-15T11:51:05Z,INFO,web-server,GET app OK - 200,105ms,9.183.175.197,,,,,,,
2024-02-15T11:51:10Z,INFO,auth-service,User login: rachel47,,73.96.37.136,,,,,,,
2024-02-15T11:51:15Z,INFO,auth-service,User login: guymitchell,,168.46.203.106,,,,,,,blocked
2024-02-15T11:51:20Z,INFO,web-server,GET wp-content OK - 200,78ms,23.41.6.213,,,,,,,
2024-02-15T11:51:25Z,INFO,database,Query SUCCESS: SELECT * FROM among,,,,400ms,write,,,orders;users,
2024-02-15T11:51:30Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:51:35Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:51:40Z,CRITICAL,web-server,GET tag/main/wp-content FAILED - 500,134ms,35.73.4.211,,,,84,22%,,
2024-02-15T11:51:45Z,INFO,database,Query SUCCESS: SELECT * FROM herself,,,,1249ms,write,,,,
2024-02-15T11:51:50Z,INFO,auth-service,User login: ashleyvasquez,,22.246.165.247,,,,,,,blocked
2024-02-15T11:51:55Z,INFO,database,Query SUCCESS: SELECT * FROM sing,,,,900ms,read,,,,
2024-02-15T11:52:00Z,INFO,auth-service,User login: martinezjames,,143.225.63.120,,,,,,orders;users,blocked
2024-02-15T11:52:05Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T11:52:10Z,INFO,auth-service,User login: byrdvictoria,,216.28.77.114,,,,,,,
2024-02-15T11:52:15Z,WARNING,database,Query FAILED: SELECT * FROM campaign,,,,535ms,write,,,orders;users,
2024-02-15T11:52:20Z,ERROR,payment-service,,,,HTTP_503,,,,,,
2024-02-15T11:52:25Z,CRITICAL,auth-service,SQL injection attempt detected: Different opportunity card little ahead project particularly.,,104.143.110.42,,,,27,23%,orders;users,blocked
2024-02-15T11:52:30Z,CRITICAL,web-server,GET wp-content/tag FAILED - 500,124ms,48.22.71.92,,,,6,30%,orders;users,
2024-02-15T11:52:35Z,INFO,database,Query SUCCESS: SELECT * FROM hair,,,,1278ms,write,,,,
2024-02-15T11:52:40Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:52:45Z,INFO,database,Query SUCCESS: SELECT * FROM red,,,,863ms,write,,,,
2024-02-15T11:52:50Z,INFO,auth-service,User login: freed,,46.58.216.46,,,,,,,
2024-02-15T11:52:55Z,INFO,database,Query SUCCESS: SELECT * FROM see,,,,1051ms,write,,,,
2024-02-15T11:53:00Z,WARNING,payment-service,,,,,,,,,,
2024-02-15T11:53:05Z,INFO,database,Query SUCCESS: SELECT * FROM among,,,,84ms,write,,,,
2024-02-15T11:53:10Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:53:15Z,INFO,database,Query SUCCESS: SELECT * FROM Mrs,,,,1458ms,write,,,,
2024-02-15T11:53:20Z,ERROR,payment-service,,,,,,,,,,
2024-02-15T11:53:25Z,WARNING,payment-service,,,,,,,,,,
2024-02-15T11:53:30Z,INFO,auth-service,User login: heatherjenkins,,209.129.0.27,,,,,,,
2024-02-15T11:53:35Z,WARNING,auth-service,SQL injection attempt detected: Term how again tell.,,93.189.70.215,,,,,,,blocked
2024-02-15T11:53:40Z,INFO,database,Query SUCCESS: SELECT * FROM source,,,,544ms,write,,,,
2024-02-15T11:53:45Z,CRITICAL,payment-service,,,,,,,16,20%,,
2024-02-15T11:53:50Z,INFO,web-server,GET blog/wp-content/blog OK - 200,57ms,205.11.156.225,,,,,,orders;users,
2024-02-15T11:53:55Z,INFO,web-server,GET search/category/tags OK - 200,149ms,75.246.36.36,,,,,,,
2024-02-15T11:54:00Z,CRITICAL,payment-service,,,,,,,13,39%,,
2024-02-15T11:54:05Z,CRITICAL,payment-service,,,,,,,67,10%,,
2024-02-15T11:54:10Z,INFO,web-server,GET explore OK - 200,190ms,102.202.70.169,,,,,,,
2024-02-15T11:54:15Z,WARNING,web-server,GET category/search FAILED - 503,109ms,19.49.178.1,,,,,,,
2024-02-15T11:54:20Z,CRITICAL,database,Query FAILED: SELECT * FROM billion,,,,1139ms,write,65,61%,,
2024-02-15T11:54:25Z,INFO,database,Query SUCCESS: SELECT * FROM require,,,,720ms,write,,,,
2024-02-15T11:54:30Z,CRITICAL,database,Query FAILED: SELECT * FROM born,,,,233ms,write,15,48%,,
2024-02-15T11:54:35Z,INFO,auth-service,User login: jeremyhaynes,,138.202.239.133,,,,,,,
2024-02-15T11:54:40Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:54:45Z,ERROR,auth-service,SQL injection attempt detected: Example probably democratic only card do trip culture.,,21.202.67.214,DB_CONN_TIMEOUT,,,,,,blocked
2024-02-15T11:54:50Z,INFO,database,Query SUCCESS: SELECT * FROM check,,,,260ms,read,,,,
2024-02-15T11:54:55Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:55:00Z,INFO,database,Query SUCCESS: SELECT * FROM state,,,,882ms,write,,,,
2024-02-15T11:55:05Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:55:10Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:55:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:55:20Z,WARNING,database,Query FAILED: SELECT * FROM child,,,,559ms,write,,,orders;users,
2024-02-15T11:55:25Z,INFO,web-server,GET search/main/posts OK - 200,161ms,11.169.217.248,,,,,,,
2024-02-15T11:55:30Z,INFO,auth-service,User login: iwebb,,73.24.141.20,,,,,,orders;users,blocked
2024-02-15T11:55:35Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T11:55:40Z,INFO,database,Query SUCCESS: SELECT * FROM between,,,,230ms,read,,,,
2024-02-15T11:55:45Z,INFO,auth-service,User login: mmorgan,,52.20.37.249,,,,,,,
2024-02-15T11:55:50Z,INFO,web-server,GET app OK - 200,159ms,164.8.126.46,,,,,,,
2024-02-15T11:55:55Z,CRITICAL,payment-service,,,,,,,89,48%,,
2024-02-15T11:56:00Z,INFO,auth-service,User login: nwilson,,74.173.245.87,,,,,,,
2024-02-15T11:56:05Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T11:56:10Z,INFO,database,Query SUCCESS: SELECT * FROM each,,,,1193ms,read,,,,
2024-02-15T11:56:15Z,INFO,database,Query SUCCESS: SELECT * FROM hundred,,,,559ms,read,,,,
2024-02-15T11:56:20Z,INFO,auth-service,User login: gordon96,,177.53.252.2,,,,,,,
2024-02-15T11:56:25Z,INFO,web-server,GET blog OK - 200,62ms,173.242.242.147,,,,,,,
2024-02-15T11:56:30Z,INFO,database,Query SUCCESS: SELECT * FROM serious,,,,668ms,write,,,,
2024-02-15T11:56:35Z,INFO,web-server,GET category OK - 200,55ms,71.249.15.148,,,,,,,
2024-02-15T11:56:40Z,INFO,auth-service,User login: lijohn,,98.112.209.239,,,,,,,blocked
2024-02-15T11:56:45Z,INFO,auth-service,User login: mccarthymelinda,,78.37.72.100,,,,,,,blocked
2024-02-15T11:56:50Z,INFO,database,Query SUCCESS: SELECT * FROM leader,,,,492ms,read,,,,
2024-02-15T11:56:55Z,INFO,web-server,GET list OK - 200,115ms,130.158.175.30,,,,,,,
2024-02-15T11:57:00Z,CRITICAL,database,Query FAILED: SELECT * FROM way,,,,71ms,read,41,45%,,
2024-02-15T11:57:05Z,WARNING,auth-service,SQL injection attempt detected: Bring modern data do seek hand couple.,,166.50.183.150,,,,,,,blocked
2024-02-15T11:57:10Z,CRITICAL,database,Query FAILED: SELECT * FROM build,,,,1143ms,read,60,89%,,
2024-02-15T11:57:15Z,INFO,web-server,GET blog/app OK - 200,90ms,120.225.83.142,,,,,,,
2024-02-15T11:57:20Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:57:25Z,WARNING,auth-service,SQL injection attempt detected: Radio oil certainly picture too.,,17.221.191.33,,,,,,,
2024-02-15T11:57:30Z,WARNING,web-server,GET blog/tag/tag FAILED - 503,140ms,128.112.81.184,,,,,,,
2024-02-15T11:57:35Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:57:40Z,INFO,auth-service,User login: anitadougherty,,55.14.25.40,,,,,,orders;users,blocked
2024-02-15T11:57:45Z,INFO,web-server,GET blog/explore OK - 200,100ms,56.250.84.133,,,,,,,
2024-02-15T11:57:50Z,INFO,auth-service,User login: stevekent,,140.250.248.34,,,,,,,blocked
2024-02-15T11:57:55Z,INFO,database,Query SUCCESS: SELECT * FROM dinner,,,,342ms,read,,,orders;users,
2024-02-15T11:58:00Z,INFO,auth-service,User login: vjohnson,,101.111.107.95,,,,,,,
2024-02-15T11:58:05Z,CRITICAL,payment-service,,,,,,,51,92%,,
2024-02-15T11:58:10Z,INFO,web-server,GET wp-content/wp-content/tags OK - 200,52ms,138.231.89.174,,,,,,orders;users,
2024-02-15T11:58:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:58:20Z,WARNING,payment-service,,,,,,,,,orders;users,
2024-02-15T11:58:25Z,INFO,web-server,GET tags/search OK - 200,173ms,201.147.94.94,,,,,,,
2024-02-15T11:58:30Z,INFO,web-server,GET app/posts/tags OK - 200,86ms,177.68.115.72,,,,,,,
2024-02-15T11:58:35Z,INFO,database,Query SUCCESS: SELECT * FROM less,,,,1114ms,read,,,,
2024-02-15T11:58:40Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:58:45Z,INFO,database,Query SUCCESS: SELECT * FROM allow,,,,1147ms,read,,,orders;users,
2024-02-15T11:58:50Z,INFO,database,Query SUCCESS: SELECT * FROM trip,,,,188ms,write,,,,
2024-02-15T11:58:55Z,INFO,database,Query SUCCESS: SELECT * FROM subject,,,,631ms,write,,,,
2024-02-15T11:59:00Z,ERROR,database,Query FAILED: SELECT * FROM against,,,PAYMENT_GATEWAY_TIMEOUT,1246ms,write,,,,
2024-02-15T11:59:05Z,INFO,database,Query SUCCESS: SELECT * FROM read,,,,52ms,read,,,,
2024-02-15T11:59:10Z,INFO,auth-service,User login: fordkelsey,,158.197.108.108,,,,,,orders;users,
2024-02-15T11:59:15Z,INFO,database,Query SUCCESS: SELECT * FROM red,,,,1024ms,write,,,,
2024-02-15T11:59:20Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:59:25Z,INFO,auth-service,User login: kwarner,,187.188.232.112,,,,,,,blocked
2024-02-15T11:59:30Z,INFO,auth-service,User login: hhawkins,,65.36.224.216,,,,,,,
2024-02-15T11:59:35Z,INFO,payment-service,,,,,,,,,,
2024-02-15T11:59:40Z,INFO,database,Query SUCCESS: SELECT * FROM character,,,,129ms,read,,,,
2024-02-15T11:59:45Z,INFO,database,Query SUCCESS: SELECT * FROM yourself,,,,750ms,write,,,,
2024-02-15T11:59:50Z,CRITICAL,payment-service,,,,,,,3,58%,orders;users,
2024-02-15T11:59:55Z,ERROR,web-server,GET category/categories/list FAILED - 500,132ms,169.156.143.143,,,,,,,
2024-02-15T12:00:00Z,ERROR,payment-service,,,,DEADLOCK,,,,,orders;users,
2024-02-15T12:00:05Z,WARNING,payment-service,,,,,,,,,orders;users,
2024-02-15T12:00:10Z,INFO,payment-service,,,,,,,,,,
2024-02-15T12:00:15Z,INFO,web-server,GET explore/posts/tag OK - 200,108ms,84.205.197.106,,,,,,orders;users,
2024-02-15T12:00:20Z,CRITICAL,payment-service,,,,,,,7,27%,,
2024-02-15T12:00:25Z,CRITICAL,web-server,GET tag/category/category FAILED - 500,183ms,36.128.51.180,,,,45,17%,,
2024-02-15T12:00:30Z,WARNING,web-server,GET list FAILED - 500,56ms,41.31.137.76,,,,,,,
2024-02-15T12:00:35Z,INFO,auth-service,User login: herreralisa,,18.130.59.172,,,,,,,
2024-02-15T12:00:40Z,WARNING,payment-service,,,,,,,,,,
2024-02-15T12:00:45Z,ERROR,database,Query FAILED: SELECT * FROM now,,,PAYMENT_GATEWAY_TIMEOUT,1276ms,write,,,orders;users,
2024-02-15T12:00:50Z,INFO,database,Query SUCCESS: SELECT * FROM camera,,,,396ms,read,,,,
2024-02-15T12:00:55Z,INFO,auth-service,User login: kdavis,,144.162.233.193,,,,,,,
2024-02-15T12:01:00Z,INFO,auth-service,User login: rhodescassandra,,223.66.246.119,,,,,,,
2024-02-15T12:01:05Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T12:01:10Z,INFO,database,Query SUCCESS: SELECT * FROM degree,,,,581ms,write,,,orders;users,
2024-02-15T12:01:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T12:01:20Z,INFO,auth-service,User login: fsaunders,,6.193.244.98,,,,,,orders;users,
2024-02-15T12:01:25Z,INFO,auth-service,User login: elizabethsaunders,,167.116.70.36,,,,,,orders;users,
2024-02-15T12:01:30Z,WARNING,web-server,GET list/main/main FAILED - 503,172ms,82.157.128.77,,,,,,,
2024-02-15T12:01:35Z,ERROR,web-server,GET tag/categories FAILED - 503,91ms,89.36.141.225,DB_CONN_TIMEOUT,,,,,,
2024-02-15T12:01:40Z,INFO,database,Query SUCCESS: SELECT * FROM however,,,,410ms,write,,,orders;users,
2024-02-15T12:01:45Z,INFO,payment-service,,,,,,,,,,
2024-02-15T12:01:50Z,INFO,database,Query SUCCESS: SELECT * FROM professor,,,,539ms,write,,,,
2024-02-15T12:01:55Z,INFO,auth-service,User login: laura92,,181.89.2.39,,,,,,,
2024-02-15T12:02:00Z,ERROR,database,Query FAILED: SELECT * FROM seek,,,,1125ms,write,,,,
2024-02-15T12:02:05Z,WARNING,database,Query FAILED: SELECT * FROM participant,,,,549ms,read,,,,
2024-02-15T12:02:10Z,WARNING,payment-service,,,,,,,,,orders;users,
2024-02-15T12:02:15Z,INFO,web-server,GET wp-content/app OK - 200,109ms,134.199.0.45,,,,,,,
2024-02-15T12:02:20Z,INFO,payment-service,,,,,,,,,,
2024-02-15T12:02:25Z,WARNING,auth-service,SQL injection attempt detected: Knowledge sister weight family when.,,58.147.162.35,,,,,,,
2024-02-15T12:02:30Z,INFO,database,Query SUCCESS: SELECT * FROM him,,,,1168ms,read,,,orders;users,
